Customer_ID,Customer_Name,Age,Gender,Income,Orders_Last_Year,Average_Order_Value,City,App_Usage_Hours,Membership_Years,Premium_Member
C044746,Ritika Iyer,58,Male,76244.0,16,5297.0,Delhi,7.7,10,0
C044747,Rohan Das,22,Female,76469.0,13,4056.0,Ahmedabad,5.9,2,0
C044748,Rahul Mishra,69,Female,62406.0,9,2297.0,Bengaluru,5.3,0,0
C044749,Karan Chopra,47,Male,52695.0,12,5438.0,Pune,12.1,6,1
C044750,Aditya Reddy,24,Male,59754.0,9,3628.0,Pune,5.7,10,1
C044751,Siddharth Desai,53,Male,86604.0,0,6161.0,Surat,2.8,12,1
C044752,Yash Verma,61,Female,,5,4893.0,Hyderabad,10.7,6,0
C044753,Ritika Patel,69,Male,13790.0,0,689.0,Surat,4.6,10,0
C044754,Siddharth Roy,33,Female,103084.0,4,3982.0,Bengaluru,4.6,1,0
C044755,Nisha Jain,52,Male,,9,4582.0,Nagpur,4.2,9,0
C044756,Ananya Verma,43,Female,22399.0,8,3594.0,Kolkata,5.1,10,0
C044757,Isha Patel,44,Female,75931.0,8,2619.0,Hyderabad,3.4,8,0
C044758,Aarav Jain,19,Male,55232.0,11,3246.0,Lucknow,6.7,12,0
C044759,Deepak Kumar,54,Male,70601.0,14,6733.0,Delhi,1.4,11,0
C044760,Arjun Kulkarni,21,Male,111825.0,8,5423.0,Lucknow,5.0,4,0
C044761,Ritika Kulkarni,37,Male,106182.0,17,2828.0,Delhi,5.0,3,0
C044762,Siddharth Singh,28,Male,80092.0,8,2713.0,Lucknow,1.0,8,0
C044763,Deepak Nair,19,Female,71821.0,7,5189.0,Bhopal,2.2,4,1
C044764,Siddharth Reddy,20,Female,62227.0,6,6950.0,Bengaluru,3.5,9,0
C044765,Akash Desai,29,Male,66086.0,16,300.0,Pune,6.7,10,1
C044766,Ritika Jain,33,Female,22119.0,12,2695.0,Surat,4.1,2,0
C044767,Tanvi Singh,35,Male,88608.0,12,6493.0,Delhi,8.4,1,0
C044768,Ananya Reddy,33,Female,59192.0,14,3849.0,Delhi,8.2,8,0
C044769,Shreya Kumar,44,Male,81365.0,0,5872.0,Indore,5.7,4,1
C044770,Yash Desai,19,Female,78695.0,11,4721.0,Lucknow,6.2,4,1
C044771,Isha Kulkarni,19,Female,38670.0,4,325.0,Ahmedabad,4.1,9,0
C044772,Kavya Singh,40,Male,41531.0,12,6293.0,Pune,5.8,12,0
C044773,Priya Das,69,Male,35734.0,10,1670.0,Jaipur,4.6,2,1
C044774,Ritika Chopra,26,Female,41520.0,14,3149.0,Indore,7.2,5,1
C044775,Rahul Pillai,28,Male,68941.0,13,300.0,Pune,1.8,2,1
C044776,Priya Das,30,Male,84739.0,10,4027.0,Nagpur,8.7,3,0
C044777,Ananya Mehta,18,Female,102985.0,20,1185.0,Pune,5.9,2,0
C044778,Deepak Singh,27,Female,90671.0,19,3515.0,Hyderabad,2.2,4,0
C044779,Priya Bose,31,Male,89304.0,0,4434.0,Ahmedabad,6.3,10,1
C044780,Reyansh Bose,19,Male,118179.0,10,5366.0,Jaipur,2.3,1,0
C044781,Pooja Pillai,34,Female,56811.0,8,4863.0,Nagpur,4.7,5,0
C044782,Manish Mehta,62,Male,61222.0,1,5799.0,Chennai,3.0,10,0
C044783,Ishaan Roy,37,Female,102588.0,16,4334.0,Nagpur,5.9,10,0
C044784,Vivaan Das,40,Female,59927.0,2,5379.0,Hyderabad,1.9,8,0
C044785,Aarav Kumar,58,Female,18929.0,0,3096.0,Bengaluru,5.7,10,0
C044786,Karan Joshi,52,Male,69996.0,10,,Chennai,6.5,11,0
C044787,Meera Bose,57,Male,59770.0,7,1694.0,Hyderabad,4.4,7,0
C044788,Aanya Pillai,28,Female,84730.0,18,3309.0,Pune,5.2,3,0
C044789,Pooja Jain,46,Female,104489.0,0,3019.0,Kolkata,3.5,9,1
C044790,Isha Chopra,24,Female,50452.0,22,896.0,Bhopal,7.3,12,1
C044791,Rohan Sharma,55,Male,64579.0,5,3612.0,Kolkata,5.2,0,0
C044792,Diya Kumar,69,Male,52663.0,0,,Indore,4.8,8,0
C044793,Ishaan Patel,48,Female,72276.0,5,3198.0,Chennai,4.1,8,0
C044794,Arjun Roy,21,Male,45144.0,0,3175.0,Mumbai,4.2,11,1
C044795,Nisha Desai,23,Female,71132.0,12,300.0,Mumbai,8.6,4,1
C044796,Nisha Chopra,62,Female,88938.0,16,3665.0,Indore,2.2,12,1
C044797,Deepak Das,54,Male,50047.0,10,2711.0,Hyderabad,1.0,11,0
C044798,Arjun Roy,25,Female,63881.0,14,3366.0,Bhopal,4.8,0,0
C044799,Deepak Singh,64,Female,56250.0,5,932.0,Nagpur,2.0,7,0
C044800,Shreya Patel,69,Male,88588.0,7,6375.0,Jaipur,5.1,5,0
C044801,Rohan Gupta,39,Female,115188.0,6,355.0,Ahmedabad,4.5,6,0
C044802,Aarav Singh,20,Female,109932.0,19,5829.0,Surat,6.3,2,0
C044803,Reyansh Bose,33,Female,97270.0,12,5198.0,Bengaluru,3.0,6,1
C044804,Kavya Pillai,56,Female,29167.0,18,2787.0,Hyderabad,,12,0
C044805,Rohan Bose,49,Male,77149.0,8,1309.0,Surat,5.5,1,0
C044806,Diya Roy,36,Female,44667.0,10,3866.0,Ahmedabad,2.9,0,0
C044807,Aanya Pillai,47,Female,47509.0,8,8582.0,Bengaluru,2.3,10,0
C044808,Sneha Chopra,51,Female,71375.0,11,1682.0,Mumbai,2.0,12,0
C044809,Akash Reddy,66,Female,75658.0,9,3768.0,Bhopal,4.0,12,0
C044810,Sai Das,59,Male,75674.0,10,6505.0,Nagpur,2.2,12,0
C044811,Meera Gupta,34,Male,67775.0,11,4198.0,Chennai,3.3,5,1
C044812,Diya Jain,43,Male,12000.0,8,3793.0,Bhopal,2.9,7,1
C044813,Aditya Joshi,47,Female,24622.0,13,300.0,Jaipur,4.9,10,0
C044814,Ananya Pillai,42,Female,79392.0,10,3839.0,Jaipur,8.1,12,0
C044815,Pooja Kulkarni,38,Female,81151.0,20,5182.0,Indore,5.3,12,1
C044816,Siddharth Bose,64,Female,103358.0,13,2659.0,Ahmedabad,5.6,8,1
C044817,Aarav Singh,68,Male,51454.0,21,1460.0,Ahmedabad,5.8,11,1
C044818,Shreya Nair,59,Male,82551.0,2,4153.0,Jaipur,6.9,8,0
C044819,Diya Reddy,36,Female,70423.0,6,3285.0,Indore,4.8,8,0
C044820,Deepak Nair,27,Female,98945.0,12,2703.0,,6.4,2,0
C044821,Kavya Singh,29,Female,119315.0,8,2943.0,Ahmedabad,1.6,8,0
C044822,Manish Patel,20,Male,75950.0,12,3978.0,Nagpur,6.1,7,0
C044823,Akash Roy,47,Male,88404.0,1,759.0,Indore,8.0,0,1
C044824,Priya Bose,27,Female,58338.0,7,1598.0,Lucknow,4.3,9,0
C044825,Diya Bose,70,Female,36029.0,14,3456.0,Kochi,5.9,0,0
C044826,Akash Chopra,32,Female,111964.0,10,6224.0,Indore,3.1,1,1
C044827,Reyansh Pillai,20,Female,98457.0,14,2753.0,Nagpur,2.1,10,0
C044828,Pooja Nair,36,Male,122902.0,11,4552.0,Lucknow,3.4,2,0
C044829,Deepak Kumar,70,Male,91833.0,13,3626.0,Indore,2.5,11,1
C044830,Arjun Bose,33,Male,68315.0,8,3569.0,Bhopal,3.9,4,0
C044831,Priya Roy,18,Male,72136.0,1,3325.0,Indore,4.6,10,0
C044832,Priya Roy,24,Male,60979.0,14,3605.0,Bengaluru,5.5,11,0
C044833,Ananya Gupta,33,Male,75539.0,3,2951.0,Pune,2.2,8,0
C044834,Vihaan Desai,63,Male,77203.0,24,4980.0,Pune,8.0,8,0
C044835,Ishaan Nair,52,Female,93395.0,3,2079.0,Jaipur,2.5,2,0
C044836,Vivaan Das,30,Female,71833.0,20,5793.0,Hyderabad,7.3,7,1
C044837,Karan Sharma,64,Female,79936.0,4,1231.0,Surat,7.2,0,0
C044838,Pooja Singh,60,Female,82994.0,17,2422.0,Nagpur,3.3,12,0
C044839,Sai Reddy,52,Male,62168.0,10,1407.0,Surat,2.9,12,0
C044840,Ritika Reddy,62,Female,55408.0,9,4826.0,Mumbai,7.0,6,1
C044841,Karan Mishra,51,Male,58752.0,4,938.0,Kolkata,5.3,10,0
C044842,Rohan Joshi,27,Female,94517.0,11,6008.0,Pune,3.5,8,1
C044843,Aanya Chopra,32,Female,73440.0,9,300.0,Indore,2.1,0,1
C044844,Tanvi Mishra,69,Male,56765.0,18,5238.0,Indore,3.6,10,0
C044845,Siddharth Jain,39,Female,57139.0,18,3306.0,Bhopal,2.1,6,0
C044846,Rahul Chopra,65,Male,69085.0,3,1085.0,,5.9,7,0
C044847,Aditya Mishra,51,Female,94046.0,4,2858.0,Indore,3.8,0,0
C044848,Shreya Verma,19,Female,57070.0,11,3372.0,Kolkata,5.1,7,0
C044849,Manish Kulkarni,29,Female,85351.0,4,2078.0,Ahmedabad,4.6,0,1
C044850,Ananya Das,50,Male,42753.0,13,6185.0,Surat,5.2,11,0
C044851,Rohan Jain,18,Male,85360.0,3,3958.0,Delhi,8.6,2,1
C044852,Ritika Bose,47,Male,71640.0,10,2286.0,Hyderabad,6.4,7,0
C044853,Aanya Sharma,70,Female,54762.0,8,5006.0,Ahmedabad,4.4,11,0
C044854,Rohan Pillai,34,Female,19137.0,6,5286.0,Kolkata,6.6,11,0
C044855,Ananya Patel,43,Female,56561.0,0,4982.0,Hyderabad,6.5,6,0
C044856,Shreya Das,70,Female,65687.0,13,6290.0,Indore,6.5,10,1
C044857,Manish Patel,24,Female,92100.0,7,2449.0,Nagpur,7.1,10,0
C044858,Aditya Verma,63,Female,93893.0,20,1775.0,Pune,0.2,5,1
C044859,Neha Desai,39,Male,61223.0,12,3700.0,Jaipur,8.6,10,0
C044860,Arjun Bose,26,Female,135742.0,7,944.0,Delhi,5.0,7,0
C044861,Ritika Kumar,45,Female,108759.0,0,4998.0,Chennai,3.7,1,0
C044862,Deepak Singh,57,Male,74616.0,5,3565.0,Pune,3.4,7,0
C044863,Kavya Mishra,27,Male,82028.0,4,1581.0,Jaipur,5.6,7,0
C044864,Deepak Chopra,24,Female,65085.0,5,3934.0,Chennai,1.7,0,0
C044865,Rahul Reddy,41,Female,97912.0,4,5561.0,Hyderabad,6.8,12,0
C044866,Ishaan Gupta,45,Female,95926.0,16,4381.0,Nagpur,4.6,6,0
C044867,Ritika Jain,61,Male,43566.0,10,5607.0,Pune,6.9,2,0
C044868,Ananya Jain,44,Female,61362.0,7,5266.0,Delhi,7.0,6,0
C044869,Sneha Gupta,48,Male,95054.0,9,4023.0,Hyderabad,5.1,12,1
C044870,Aanya Mehta,59,Female,66654.0,2,5242.0,Hyderabad,,7,1
C044871,Shreya Iyer,64,Female,93888.0,7,5840.0,Delhi,6.4,12,0
C044872,Diya Patel,57,Male,78871.0,21,3046.0,Ahmedabad,2.4,3,0
C044873,Deepak Bose,58,Female,90640.0,19,2977.0,Hyderabad,6.4,12,0
C044874,Sneha Reddy,33,Male,84850.0,22,1352.0,Lucknow,9.5,7,0
C044875,Ananya Mishra,35,Male,72927.0,5,4014.0,Pune,5.9,4,0
C044876,Rahul Mishra,25,Male,45772.0,9,1992.0,Ahmedabad,3.5,1,0
C044877,Manish Chopra,46,Male,59597.0,1,5414.0,Surat,4.4,1,0
C044878,Rohan Nair,46,Female,92745.0,10,5495.0,Hyderabad,7.7,5,1
C044879,Vivaan Mehta,23,Female,79560.0,1,3675.0,Jaipur,5.4,8,0
C044880,Rohan Gupta,38,Female,49936.0,0,,Lucknow,1.5,7,1
C044881,Nisha Sharma,68,Female,56052.0,7,2198.0,Delhi,3.7,6,0
C044882,Arjun Sharma,29,Female,63512.0,10,1983.0,Mumbai,6.6,1,1
C044883,Neha Mehta,50,Male,36225.0,0,2855.0,Kolkata,2.6,6,0
C044884,Aarav Chopra,68,Female,,6,1018.0,Surat,3.3,11,0
C044885,Sneha Kumar,68,Male,80586.0,12,2322.0,Jaipur,5.9,9,1
C044886,Kavya Jain,24,Male,102317.0,17,4329.0,Ahmedabad,5.8,7,1
C044887,Aanya Kulkarni,35,Male,28228.0,7,5333.0,Chennai,4.7,12,0
C044888,Tanvi Kumar,51,Female,34699.0,14,4099.0,Chennai,6.9,5,0
C044889,Kavya Gupta,42,Female,26547.0,14,,Bhopal,5.7,7,1
C044890,Ritika Kulkarni,20,Female,18493.0,9,3515.0,Bengaluru,5.2,12,1
C044891,Reyansh Mishra,44,Female,39726.0,14,3617.0,Ahmedabad,3.7,3,0
C044892,Akash Verma,33,Female,34010.0,9,1020.0,Ahmedabad,6.8,0,0
C044893,Arjun Joshi,33,Male,94497.0,20,1514.0,Delhi,6.4,4,0
C044894,Tanvi Roy,20,Male,,14,3343.0,Kolkata,5.8,7,1
C044895,Aanya Chopra,33,Female,98149.0,7,692.0,,0.5,11,0
C044896,Pooja Gupta,34,Female,73481.0,0,4572.0,Hyderabad,6.6,10,0
C044897,Manish Bose,57,Male,59965.0,10,4938.0,Pune,2.6,11,1
C044898,Meera Nair,49,Male,76982.0,4,4518.0,Nagpur,6.0,5,1
C044899,Rahul Gupta,36,Male,73636.0,10,3755.0,Hyderabad,8.3,7,0
C044900,Aanya Kulkarni,57,Male,61259.0,19,300.0,Chennai,4.6,12,0
C044901,Sneha Jain,65,Male,52484.0,12,2491.0,Delhi,6.0,9,0
C044902,Karan Sharma,29,Female,84539.0,0,300.0,Mumbai,5.6,5,0
C044903,Aanya Patel,70,Female,115242.0,5,3955.0,Lucknow,4.6,5,0
C044904,Aditya Iyer,49,Male,91118.0,7,2135.0,Nagpur,5.3,4,0
C044905,Isha Desai,21,Male,70461.0,15,6699.0,Bhopal,2.1,0,0
C044906,Kavya Nair,28,Female,117841.0,5,1073.0,Kochi,3.6,4,1
C044907,Aditya Desai,70,Male,55005.0,18,2141.0,Bhopal,2.8,9,0
C044908,Ritika Reddy,47,Male,15594.0,5,1129.0,Ahmedabad,3.8,7,0
C044909,Vivaan Nair,59,Male,46500.0,21,4006.0,Nagpur,4.2,2,0
C044910,Vihaan Kumar,59,Female,42757.0,6,1949.0,Bengaluru,4.5,0,0
C044911,Siddharth Chopra,23,Female,75825.0,13,2433.0,Kolkata,8.7,7,0
C044912,Deepak Chopra,64,Male,39443.0,6,4553.0,Mumbai,,9,0
C044913,Kavya Sharma,44,Male,97089.0,13,3734.0,Delhi,8.1,0,1
C044914,Shreya Iyer,44,Female,74231.0,7,3713.0,Bengaluru,,2,0
C044915,Deepak Verma,51,Male,74419.0,13,3018.0,Kolkata,1.7,1,1
C044916,Aditya Reddy,35,Male,63344.0,12,1608.0,Nagpur,5.0,8,1
C044917,Shreya Das,43,Male,50638.0,7,300.0,Lucknow,1.0,5,0
C044918,Manish Bose,22,Female,23041.0,23,5351.0,Pune,6.6,11,0
C044919,Priya Sharma,31,Male,61345.0,6,3982.0,Kochi,0.5,9,0
C044920,Karan Pillai,30,Female,54794.0,4,3497.0,Indore,7.5,12,0
C044921,Vivaan Bose,49,Female,56618.0,13,311.0,Bengaluru,3.6,2,0
C044922,Ritika Sharma,47,Female,36046.0,9,1099.0,Pune,5.4,12,0
C044923,Siddharth Reddy,63,Female,91791.0,9,756.0,,2.6,9,0
C044924,Aarav Verma,58,Male,62426.0,24,3515.0,Kochi,6.9,9,0
C044925,Rahul Kumar,19,Female,51086.0,11,1215.0,Kochi,4.3,0,0
C044926,Rahul Das,39,Male,57875.0,12,,Kochi,9.2,7,0
C044927,Shreya Sharma,26,Male,102456.0,15,3685.0,Kochi,2.7,9,1
C044928,Aanya Kulkarni,50,Male,,4,4339.0,Lucknow,4.9,9,0
C044929,Meera Kumar,41,Female,78112.0,10,2359.0,Jaipur,5.2,2,0
C044930,Aarav Mehta,35,Male,57568.0,13,8494.0,Bhopal,3.0,1,1
C044931,Arjun Das,29,Male,82434.0,5,3797.0,Bhopal,9.0,7,0
C044932,Vivaan Singh,56,Female,85917.0,15,1313.0,Ahmedabad,2.8,2,0
C044933,Rahul Mishra,66,Male,,8,3880.0,Mumbai,3.8,7,0
C044934,Deepak Chopra,56,Female,101365.0,15,5040.0,Nagpur,7.5,8,0
C044935,Vihaan Kumar,49,Male,62950.0,12,4659.0,Delhi,7.7,10,1
C044936,Aditya Roy,61,Male,38396.0,6,1266.0,Kochi,2.8,0,0
C044937,Aanya Verma,19,Male,61026.0,8,4258.0,Lucknow,5.3,9,0
C044938,Vivaan Reddy,28,Female,62759.0,11,300.0,Lucknow,5.3,4,0
C044939,Sneha Singh,30,Female,92637.0,5,2904.0,Indore,3.9,11,0
C044940,Shreya Mishra,31,Female,72233.0,14,2096.0,Delhi,2.1,12,1
C044941,Meera Singh,68,Male,38848.0,15,793.0,Indore,7.3,6,1
C044942,Kavya Sharma,49,Male,84075.0,4,561.0,Bengaluru,7.0,6,0
C044943,Ishaan Pillai,20,Male,78784.0,0,5144.0,Surat,7.9,2,0
C044944,Rahul Pillai,49,Female,67230.0,4,4044.0,Ahmedabad,5.0,11,0
C044945,Sai Pillai,25,Male,60619.0,10,5123.0,Jaipur,2.8,9,0
C044946,Aarav Gupta,35,Female,83193.0,8,3868.0,Kochi,1.6,0,0
C044947,Shreya Sharma,26,Female,94478.0,20,3883.0,Nagpur,0.8,4,0
C044948,Pooja Verma,25,Male,89267.0,5,4920.0,Bhopal,5.0,11,0
C044949,Sneha Singh,51,Female,77626.0,8,4957.0,Hyderabad,5.5,0,0
C044950,Rahul Nair,61,Female,97795.0,13,4812.0,Pune,4.2,0,0
C044951,Aarav Verma,32,Female,78623.0,7,6207.0,Nagpur,2.9,6,1
C044952,Karan Mishra,25,Male,121605.0,11,3865.0,Jaipur,3.7,7,0
C044953,Sai Kumar,28,Female,104155.0,5,3369.0,Surat,3.4,7,0
C044954,Manish Sharma,54,Female,112250.0,18,2306.0,Hyderabad,6.0,11,1
C044955,Rohan Reddy,19,Female,91952.0,8,2913.0,Kolkata,5.6,8,1
C044956,Pooja Singh,40,Male,106392.0,22,3380.0,Jaipur,4.7,12,0
C044957,Akash Reddy,54,Female,114401.0,0,5472.0,Indore,5.3,11,1
C044958,Nisha Verma,38,Female,52089.0,11,4800.0,Surat,4.9,10,0
C044959,Pooja Mehta,31,Female,60033.0,8,300.0,Hyderabad,2.9,8,0
C044960,Shreya Mishra,54,Female,86166.0,10,2312.0,Indore,2.3,4,0
C044961,Ishaan Kumar,61,Female,94215.0,0,2963.0,Bengaluru,6.1,9,0
C044962,Rohan Singh,43,Female,29902.0,6,3319.0,Bengaluru,2.6,2,0
C044963,Akash Jain,22,Male,123169.0,0,1910.0,Hyderabad,6.5,4,1
C044964,Vivaan Gupta,42,Male,122877.0,10,4112.0,Bhopal,1.2,12,1
C044965,Rohan Kumar,66,Female,49192.0,0,2913.0,Kolkata,9.4,6,0
C044966,Aditya Singh,36,Male,69625.0,12,300.0,Indore,5.4,2,1
C044967,Ishaan Kulkarni,46,Female,66120.0,12,3462.0,Mumbai,7.2,7,0
C044968,Aarav Kumar,24,Female,92024.0,8,4098.0,Jaipur,5.0,0,1
C044969,Siddharth Sharma,49,Male,78208.0,11,3607.0,Hyderabad,6.8,10,0
C044970,Yash Nair,68,Female,68454.0,12,2580.0,Lucknow,3.3,6,0
C044971,Sneha Singh,57,Female,67006.0,10,,,5.1,10,1
C044972,Rahul Singh,48,Male,62436.0,7,2111.0,Mumbai,5.6,6,0
C044973,Rahul Roy,21,Female,79216.0,6,2998.0,Indore,5.1,7,0
C044974,Nisha Kulkarni,51,Male,99036.0,12,1382.0,Kochi,7.1,8,0
C044975,Rohan Singh,53,Male,59544.0,10,4299.0,Surat,6.2,12,0
C044976,Nisha Bose,36,Male,86282.0,3,3140.0,Bengaluru,6.6,2,1
C044977,Sneha Kumar,52,Female,12000.0,13,3932.0,Hyderabad,3.0,11,0
C044978,Diya Jain,67,Male,63937.0,17,3023.0,Bengaluru,6.0,7,1
C044979,Rahul Verma,53,Female,53060.0,5,3773.0,Delhi,2.1,10,1
C044980,Priya Chopra,33,Female,89142.0,11,5981.0,Pune,6.7,5,1
C044981,Manish Sharma,46,Male,789560.0,8,5556.0,Lucknow,3.9,12,0
C044982,Aarav Das,47,Female,85450.0,11,2701.0,Indore,5.5,4,1
C044983,Ananya Singh,43,Male,43502.0,22,2807.0,,4.7,6,0
C044984,Akash Jain,29,Male,79391.0,5,1442.0,Pune,4.6,4,0
C044985,Akash Reddy,65,Female,96304.0,8,3846.0,Indore,2.6,7,0
C044986,Manish Desai,37,Female,48054.0,15,5234.0,Jaipur,1.9,12,1
C044987,Shreya Kumar,66,Male,70079.0,2,3781.0,Kochi,4.9,3,0
C044988,Karan Desai,22,Male,53945.0,7,4477.0,Bhopal,6.1,2,0
C044989,Sai Mishra,25,Female,99178.0,14,4958.0,Bengaluru,4.4,5,1
C044990,Manish Pillai,57,Male,72252.0,1,4049.0,Hyderabad,3.1,12,0
C044991,Kavya Kumar,46,Male,64786.0,6,2553.0,Bengaluru,6.0,0,0
C044992,Aanya Reddy,66,Female,114244.0,9,3282.0,Chennai,7.2,5,0
C044993,Akash Pillai,49,Female,75175.0,1,4422.0,Kochi,7.1,6,0
C044994,Isha Reddy,66,Male,62490.0,21,4931.0,Kochi,4.7,4,0
C044995,Arjun Kulkarni,69,Male,50945.0,18,4485.0,Bengaluru,2.1,12,0
C044996,Reyansh Desai,45,Female,110482.0,0,4160.0,Chennai,3.2,2,0
C044997,Pooja Patel,47,Male,117337.0,9,5859.0,Surat,5.7,0,1
C044998,Karan Reddy,69,Female,42773.0,0,5513.0,,6.8,6,0
C044999,Ananya Roy,33,Male,38745.0,3,2569.0,Bengaluru,6.5,6,0
C045000,Isha Nair,19,Female,50605.0,7,5015.0,Jaipur,4.7,0,0
C045001,Karan Singh,43,Male,86469.0,19,4484.0,Jaipur,3.8,8,0
C045002,Manish Desai,43,Female,34238.0,4,5330.0,Surat,5.0,11,0
C045003,Vihaan Desai,58,Female,88711.0,13,316.0,Chennai,7.2,0,1
C045004,Vihaan Iyer,66,Male,79484.0,13,3488.0,Lucknow,0.7,9,0
C045005,Shreya Sharma,61,Female,,19,,Kochi,4.7,10,0
C045006,Kavya Patel,47,Male,68966.0,12,2112.0,Bhopal,5.3,8,1
C045007,Rohan Kumar,66,Female,64320.0,1,2852.0,Nagpur,6.7,7,0
C045008,Reyansh Reddy,53,Female,42331.0,15,1773.0,Kolkata,2.8,1,0
C045009,Rahul Verma,31,Male,118882.0,9,4071.0,Jaipur,4.8,7,1
C045010,Yash Sharma,41,Male,59993.0,17,7317.0,Chennai,0.2,10,1
C045011,Aanya Iyer,26,Female,77898.0,14,3558.0,Mumbai,4.6,2,1
C045012,Rohan Iyer,36,Female,58476.0,17,4450.0,Indore,7.5,5,0
C045013,Nisha Mehta,27,Female,73240.0,15,3203.0,Kolkata,4.5,10,0
C045014,Pooja Mishra,24,Female,98397.0,3,2103.0,Surat,5.7,5,0
C045015,Priya Reddy,67,Female,42901.0,6,516.0,Hyderabad,5.1,10,0
C045016,Karan Mishra,23,Male,16090.0,18,2356.0,Bhopal,4.9,1,1
C045017,Vihaan Sharma,34,Male,36435.0,7,3027.0,Indore,7.3,6,0
C045018,Ananya Mishra,23,Male,68621.0,9,4500.0,Pune,4.4,4,0
C045019,Ishaan Bose,18,Male,55736.0,12,2061.0,Ahmedabad,,6,0
C045020,Isha Mishra,48,Male,,8,4159.0,Mumbai,3.6,9,0
C045021,Aanya Mishra,43,Female,102714.0,16,4111.0,,7.0,9,1
C045022,Yash Mishra,21,Male,90249.0,15,3687.0,Nagpur,7.1,0,1
C045023,Siddharth Chopra,37,Female,,11,4967.0,Chennai,3.4,2,0
C045024,Sneha Sharma,23,Male,100746.0,7,300.0,Lucknow,4.6,5,0
C045025,Diya Pillai,45,Male,42061.0,16,2897.0,Chennai,5.6,7,1
C045026,Meera Jain,59,Male,91465.0,22,3175.0,Kolkata,8.7,5,0
C045027,Sneha Joshi,27,Male,,12,5144.0,Indore,6.4,11,1
C045028,Aanya Chopra,23,Female,66186.0,0,4198.0,Ahmedabad,1.4,11,0
C045029,Rohan Jain,63,Male,88986.0,2,300.0,Mumbai,4.8,11,0
C045030,Manish Das,24,Female,117047.0,16,2371.0,Bhopal,3.7,3,0
C045031,Kavya Gupta,55,Male,66934.0,14,1850.0,Mumbai,4.7,9,0
C045032,Karan Mishra,54,Female,95355.0,7,4917.0,Pune,1.1,5,0
C045033,Vivaan Reddy,51,Male,46792.0,9,2298.0,Chennai,4.3,6,0
C045034,Siddharth Bose,52,Male,57849.0,0,3450.0,Nagpur,4.8,3,0
C045035,Deepak Verma,57,Male,56635.0,8,3710.0,Surat,4.4,5,0
C045036,Sneha Pillai,44,Male,67523.0,8,5607.0,Hyderabad,4.4,8,0
C045037,Vihaan Jain,69,Female,132734.0,5,3118.0,Kolkata,6.7,8,0
C045038,Rahul Das,20,Female,64700.0,2,5048.0,Bengaluru,7.0,7,0
C045039,Kavya Mehta,70,Female,80652.0,14,4375.0,Delhi,4.0,3,1
C045040,Tanvi Sharma,34,Male,,18,5470.0,Nagpur,4.9,4,0
C045041,Sneha Gupta,34,Male,79696.0,13,849.0,Ahmedabad,8.4,1,0
C045042,Tanvi Kumar,19,Female,41504.0,11,4873.0,Ahmedabad,6.8,5,0
C045043,Siddharth Verma,31,Female,54968.0,18,621.0,Mumbai,6.0,7,0
C045044,Nisha Desai,49,Female,,5,4682.0,Bengaluru,3.8,2,0
C045045,Vivaan Reddy,60,Male,91444.0,20,4442.0,Bengaluru,1.1,11,0
C045046,Arjun Verma,39,Female,85245.0,2,2265.0,Chennai,8.3,8,1
C045047,Rohan Singh,57,Female,86594.0,2,3364.0,Kolkata,3.5,8,0
C045048,Aarav Iyer,69,Male,96502.0,8,2590.0,Surat,6.7,10,1
C045049,Sneha Joshi,19,Female,66149.0,13,3716.0,Lucknow,4.1,6,1
C045050,Kavya Kumar,52,Male,65166.0,11,3901.0,Mumbai,2.6,12,0
C045051,Rahul Chopra,21,Female,78119.0,9,3244.0,Bengaluru,2.7,12,0
C045052,Siddharth Nair,66,Male,81220.0,13,5382.0,Pune,6.0,5,1
C045053,Tanvi Iyer,36,Female,87989.0,13,934.0,Hyderabad,3.2,2,0
C045054,Karan Sharma,20,Male,72522.0,9,5435.0,Lucknow,5.5,5,1
C045055,Isha Desai,26,Male,67150.0,4,2913.0,Kochi,4.7,4,0
C045056,Priya Joshi,60,Female,80085.0,4,300.0,Jaipur,10.9,7,0
C045057,Priya Joshi,44,Female,76053.0,13,,Indore,7.1,0,1
C045058,Rohan Singh,33,Female,96737.0,16,1594.0,Surat,3.4,9,1
C045059,Ishaan Mishra,52,Male,90417.0,17,3266.0,Indore,4.9,0,0
C045060,Karan Joshi,43,Female,87755.0,6,3949.0,Kolkata,0.2,0,0
C045061,Reyansh Kumar,18,Male,33897.0,5,5213.0,Delhi,3.4,6,0
C045062,Ananya Gupta,58,Male,35145.0,12,1552.0,Indore,1.8,12,0
C045063,Aanya Gupta,41,Male,26857.0,0,4608.0,Kolkata,5.4,2,0
C045064,Rahul Das,32,Female,67797.0,3,3958.0,Hyderabad,7.0,3,0
C045065,Kavya Chopra,58,Female,54216.0,2,3912.0,Jaipur,4.3,0,0
C045066,Isha Mehta,59,Female,92151.0,14,,Indore,3.2,5,1
C045067,Ishaan Reddy,41,Male,43974.0,5,4826.0,Ahmedabad,3.2,5,0
C045068,Priya Mishra,51,Female,116047.0,12,325.0,Indore,4.1,4,1
C045069,Aditya Reddy,30,Female,12000.0,18,2685.0,Pune,8.3,2,1
C045070,Priya Nair,19,Male,43579.0,13,3217.0,Pune,6.5,0,0
C045071,Deepak Nair,68,Female,63628.0,11,1343.0,Bengaluru,6.4,2,1
